20gb,10gb,5gb,5gb,batch_size,microbatch_size,num_microbatches,max_new_tokens,peak_gi5gb_mb,avg_gi5gb_mb,total_latency_ms,status
21,6,3,2,64,8,8,512,4424,2689,,OOM_rank0
21,6,3,2,64,4,16,512,1348,1086,,timeout
21,6,3,2,64,2,32,512,1332,1088,,timeout
21,6,4,1,32,16,2,512,4832,2669,75976.40625,ok
21,6,4,1,32,8,4,512,4630,2731,119292.9609375,ok
21,6,4,1,32,4,8,512,4292,2572,212905.90625,ok
21,6,4,1,32,2,16,512,1686,1364,,timeout
21,6,4,1,64,32,2,512,4788,3071,,OOM_rank0
21,6,4,1,64,16,4,512,4820,3150,,OOM_rank0
21,6,4,1,64,8,8,512,4790,3151,,OOM_rank0
21,6,4,1,64,4,16,512,1734,1395,,timeout
21,6,4,1,64,2,32,512,1718,1363,,timeout
21,7,1,3,32,16,2,512,4724,1477,74026.71875,ok
21,7,1,3,32,8,4,512,3182,1240,116150.5703125,ok
21,7,1,3,32,4,8,512,1214,776,208038.6875,ok
21,7,1,3,32,2,16,512,528,441,,timeout
21,7,1,3,64,32,2,512,4796,1956,,OOM_rank0
21,7,1,3,64,16,4,512,4718,1854,,OOM_rank0
21,7,1,3,64,8,8,512,4346,1704,,OOM_rank0
21,7,1,3,64,4,16,512,576,468,,timeout
21,7,1,3,64,2,32,512,560,461,,timeout
21,7,2,2,32,16,2,512,4650,1888,74139.1796875,ok
21,7,2,2,32,8,4,512,4694,1857,116555.7109375,ok
21,7,2,2,32,4,8,512,2240,1373,206895.078125,ok
21,7,2,2,32,2,16,512,914,751,,timeout
21,7,2,2,64,32,2,512,4828,2323,,OOM_rank0
21,7,2,2,64,16,4,512,4802,2354,,OOM_rank0
21,7,2,2,64,8,8,512,4804,2170,,OOM_rank0
21,7,2,2,64,4,16,512,962,781,,timeout
21,7,2,2,64,2,32,512,946,779,,timeout
21,7,3,1,32,16,2,512,4750,2221,73855.1953125,ok
21,7,3,1,32,8,4,512,4646,2232,116221.3671875,ok
21,7,3,1,32,4,8,512,3266,1976,206663.21875,ok
21,7,3,1,32,2,16,512,1300,1065,,timeout
21,7,3,1,64,32,2,512,4834,2706,,OOM_rank0
21,7,3,1,64,16,4,512,4832,2737,,OOM_rank0
21,7,3,1,64,8,8,512,4704,2672,,OOM_rank0
21,7,3,1,64,4,16,512,1348,1086,,timeout
21,7,3,1,64,2,32,512,1332,1088,,timeout
21,8,1,2,32,16,2,512,4816,1463,71757.5625,ok
21,8,1,2,32,8,4,512,3182,1229,113013.7734375,ok
21,8,1,2,32,4,8,512,1214,773,200704.75,ok
21,8,1,2,32,2,16,512,528,442,,timeout
21,8,1,2,64,32,2,512,4796,1944,,OOM_rank0
21,8,1,2,64,16,4,512,4718,1844,,OOM_rank0
21,8,1,2,64,8,8,512,4346,1698,,OOM_rank0
21,8,1,2,64,4,16,512,576,465,,timeout
21,8,1,2,64,2,32,512,560,457,,timeout
21,8,2,1,32,16,2,512,4650,1862,71674.765625,ok
21,8,2,1,32,8,4,512,4694,1850,113040.328125,ok
21,8,2,1,32,4,8,512,2240,1373,202990.703125,ok
21,8,2,1,32,2,16,512,914,750,,timeout
21,8,2,1,64,32,2,512,4736,2320,,OOM_rank0
21,8,2,1,64,16,4,512,4810,2336,,OOM_rank0
21,8,2,1,64,8,8,512,4476,2159,,OOM_rank0
21,8,2,1,64,4,16,512,962,782,,timeout
21,8,2,1,64,2,32,512,946,779,,timeout
21,9,1,1,32,16,2,512,4724,1446,69609.265625,ok
21,9,1,1,32,8,4,512,3182,1218,109592.3125,ok
21,9,1,1,32,4,8,512,1214,770,196689.171875,ok
21,9,1,1,32,2,16,512,528,442,,timeout
21,9,1,1,64,32,2,512,4796,1926,,OOM_rank0
21,9,1,1,64,16,4,512,4858,1844,,OOM_rank0
21,9,1,1,64,8,8,512,4346,1689,,OOM_rank0
21,9,1,1,64,4,16,512,576,461,,timeout
21,9,1,1,64,2,32,512,560,452,,timeout
22,1,3,6,32,16,2,512,4750,2279,83679.875,ok
22,1,3,6,32,8,4,512,4646,2260,130951.1015625,ok
22,1,3,6,32,4,8,512,3266,1990,233095.28125,ok
22,1,3,6,32,2,16,512,1300,1079,,timeout
22,1,3,6,64,32,2,512,4822,2146,,OOM_rank3
22,1,3,6,64,16,4,512,4820,2223,,OOM_rank3
22,1,3,6,64,8,8,512,4324,2176,,OOM_rank3
22,1,3,6,64,4,16,512,1348,1084,,timeout
22,1,3,6,64,2,32,512,1332,1078,,timeout
22,1,4,5,32,16,2,512,4832,2696,83753.125,ok
22,1,4,5,32,8,4,512,4630,2762,130751.734375,ok
22,1,4,5,32,4,8,512,4292,2587,233561.734375,ok
22,1,4,5,32,2,16,512,1686,1381,,timeout
22,1,4,5,64,32,2,512,4836,2949,,OOM_rank3
22,1,4,5,64,16,4,512,4820,3021,,OOM_rank0
22,1,4,5,64,8,8,512,4790,3073,,OOM_rank0
22,1,4,5,64,4,16,512,1734,1391,,timeout
22,1,4,5,64,2,32,512,1718,1386,,timeout
22,1,5,4,32,16,2,512,4826,2994,83778.078125,ok
22,1,5,4,32,8,4,512,4850,3110,131113.640625,ok
22,1,5,4,32,4,8,512,4598,3039,229478.5,ok
22,1,5,4,32,2,16,512,2072,1672,,timeout
22,1,5,4,64,32,2,512,4864,3387,,OOM_rank0
22,1,5,4,64,16,4,512,4848,3355,,OOM_rank0
22,1,5,4,64,8,8,512,4828,3485,,OOM_rank0
22,1,5,4,64,4,16,512,2120,1693,,timeout
22,1,5,4,64,2,32,512,2104,1659,,timeout
22,1,6,3,32,16,2,512,4854,3265,83675.640625,ok
22,1,6,3,32,8,4,512,4858,3350,130996.0,ok
22,1,6,3,32,4,8,512,4764,3497,232924.0625,ok
22,1,6,3,32,2,16,512,2458,1928,,timeout
22,1,6,3,64,32,2,512,4854,3308,,OOM_rank2
22,1,6,3,64,16,4,512,4856,3473,,OOM_rank2
22,1,6,3,64,8,8,512,4856,3679,,OOM_rank2
22,1,6,3,64,4,16,512,2506,1981,,timeout
22,1,6,3,64,2,32,512,2490,1939,,timeout
22,2,2,6,32,16,2,512,4650,1906,81731.7109375,ok
22,2,2,6,32,8,4,512,4694,1878,127429.6953125,ok
22,2,2,6,32,4,8,512,2240,1378,223946.515625,ok
22,2,2,6,32,2,16,512,914,761,,timeout
22,2,2,6,64,32,2,512,4730,1793,,OOM_rank3
22,2,2,6,64,16,4,512,4758,1883,,OOM_rank3
22,2,2,6,64,8,8,512,3662,1523,,OOM_rank3
22,2,2,6,64,4,16,512,962,786,,timeout
22,2,2,6,64,2,32,512,946,776,,timeout
22,2,3,5,32,16,2,512,4750,2266,81568.7890625,ok
22,2,3,5,32,8,4,512,4834,2257,127441.3125,ok
22,2,3,5,32,4,8,512,3266,1985,227481.640625,ok
22,2,3,5,32,2,16,512,1300,1061,,timeout
22,2,3,5,64,32,2,512,4822,2593,,OOM_rank3
22,2,3,5,64,16,4,512,4720,2661,,OOM_rank0
22,2,3,5,64,8,8,512,4424,2660,,OOM_rank0
22,2,3,5,64,4,16,512,1348,1092,,timeout
22,2,3,5,64,2,32,512,1332,1085,,timeout
22,2,4,4,32,16,2,512,4832,2681,81576.9375,ok
22,2,4,4,32,8,4,512,4630,2755,127494.7265625,ok
22,2,4,4,32,4,8,512,4292,2580,227883.3125,ok
22,2,4,4,32,2,16,512,1686,1375,,timeout
22,2,4,4,64,32,2,512,4788,2967,,OOM_rank0
22,2,4,4,64,16,4,512,4834,2998,,OOM_rank0
22,2,4,4,64,8,8,512,4794,3071,,OOM_rank0
22,2,4,4,64,4,16,512,1734,1402,,timeout
22,2,4,4,64,2,32,512,1718,1384,,timeout
22,2,5,3,32,16,2,512,4826,2975,81531.3828125,ok
22,2,5,3,32,8,4,512,4554,3096,127659.1796875,ok
22,2,5,3,32,4,8,512,4598,3035,227037.375,ok
22,2,5,3,32,2,16,512,2072,1651,,timeout
22,2,5,3,64,32,2,512,4864,3371,,OOM_rank0
22,2,5,3,64,16,4,512,4846,3339,,OOM_rank0
22,2,5,3,64,8,8,512,4836,3483,,OOM_rank0
22,2,5,3,64,4,16,512,2120,1678,,timeout
22,2,5,3,64,2,32,512,2104,1689,,timeout
22,2,6,2,32,16,2,512,4854,3279,81785.8515625,ok
22,2,6,2,32,8,4,512,4850,3328,127674.65625,ok
22,2,6,2,32,4,8,512,4764,3494,227813.453125,ok
22,2,6,2,32,2,16,512,2458,1939,,timeout
22,2,6,2,64,32,2,512,4864,3293,,OOM_rank2
22,2,6,2,64,16,4,512,4856,3467,,OOM_rank2
22,2,6,2,64,8,8,512,4864,3653,,OOM_rank2
22,2,6,2,64,4,16,512,2506,1980,,timeout
22,2,6,2,64,2,32,512,2490,1940,,timeout
22,3,1,6,32,16,2,512,4724,1489,79506.84375,ok
22,3,1,6,32,8,4,512,3182,1248,124262.7890625,ok
22,3,1,6,32,4,8,512,1214,778,221675.265625,ok
22,3,1,6,32,2,16,512,528,444,,timeout
22,3,1,6,64,32,2,512,4780,1386,,OOM_rank3
22,3,1,6,64,16,4,512,4208,1295,,OOM_rank3
22,3,1,6,64,8,8,512,1944,848,,OOM_rank3
22,3,1,6,64,4,16,512,576,470,,timeout
22,3,1,6,64,2,32,512,560,458,,timeout
22,3,2,5,32,16,2,512,4650,1896,79359.765625,ok
22,3,2,5,32,8,4,512,4694,1869,124505.7890625,ok
22,3,2,5,32,4,8,512,2240,1379,221627.546875,ok
22,3,2,5,32,2,16,512,914,761,,timeout
22,3,2,5,64,32,2,512,4828,2213,,OOM_rank3
22,3,2,5,64,16,4,512,4802,2289,,OOM_rank0
22,3,2,5,64,8,8,512,4476,2188,,OOM_rank0
22,3,2,5,64,4,16,512,962,784,,timeout
22,3,2,5,64,2,32,512,946,782,,timeout
22,3,3,4,32,16,2,512,4750,2253,79378.3671875,ok
22,3,3,4,32,8,4,512,4646,2250,124268.7734375,ok
22,3,3,4,32,4,8,512,3266,1978,221883.515625,ok
22,3,3,4,32,2,16,512,1300,1062,,timeout
22,3,3,4,64,32,2,512,4844,2598,,OOM_rank0
22,3,3,4,64,16,4,512,4720,2621,,OOM_rank0
22,3,3,4,64,8,8,512,4424,2659,,OOM_rank0
22,3,3,4,64,4,16,512,1348,1103,,timeout
22,3,3,4,64,2,32,512,1332,1084,,timeout
22,3,4,3,32,16,2,512,4838,2674,79232.734375,ok
22,3,4,3,32,8,4,512,4630,2751,124344.328125,ok
22,3,4,3,32,4,8,512,4292,2579,222171.234375,ok
22,3,4,3,32,2,16,512,1686,1369,,timeout
22,3,4,3,64,32,2,512,4788,2974,,OOM_rank0
22,3,4,3,64,16,4,512,4690,2978,,OOM_rank0
22,3,4,3,64,8,8,512,4790,3050,,OOM_rank0
22,3,4,3,64,4,16,512,1734,1391,,timeout
22,3,4,3,64,2,32,512,1718,1381,,timeout
22,3,5,2,32,16,2,512,4830,2989,79578.2109375,ok
22,3,5,2,32,8,4,512,4554,3082,124227.9375,ok
22,3,5,2,32,4,8,512,4598,3020,221669.34375,ok
22,3,5,2,32,2,16,512,2072,1674,,timeout
22,3,5,2,64,32,2,512,4864,3342,,OOM_rank0
22,3,5,2,64,16,4,512,4848,3323,,OOM_rank0
22,3,5,2,64,8,8,512,4828,3470,,OOM_rank0
22,3,5,2,64,4,16,512,2120,1667,,timeout
22,3,5,2,64,2,32,512,2104,1672,,timeout
22,3,6,1,32,16,2,512,4854,3275,79641.9921875,ok
22,3,6,1,32,8,4,512,4784,3311,124484.9453125,ok
22,3,6,1,32,4,8,512,4784,3481,221504.203125,ok
22,3,6,1,32,2,16,512,2458,1932,,timeout
22,3,6,1,64,32,2,512,4854,3274,,OOM_rank2
22,3,6,1,64,16,4,512,4858,3436,,OOM_rank2
22,3,6,1,64,8,8,512,4856,3654,,OOM_rank2
22,3,6,1,64,4,16,512,2506,1959,,timeout
22,3,6,1,64,2,32,512,2490,1949,,timeout
22,4,1,5,32,16,2,512,4724,1467,77288.546875,ok
22,4,1,5,32,8,4,512,3182,1245,121421.7890625,ok
22,4,1,5,32,4,8,512,1214,773,215934.1875,ok
22,4,1,5,32,2,16,512,528,443,,timeout
22,4,1,5,64,32,2,512,4796,1832,,OOM_rank3
22,4,1,5,64,16,4,512,4666,1791,,OOM_rank0
22,4,1,5,64,8,8,512,3802,1517,,OOM_rank0
22,4,1,5,64,4,16,512,576,470,,timeout
22,4,1,5,64,2,32,512,560,455,,timeout
22,4,2,4,32,16,2,512,4810,1897,77234.3359375,ok
22,4,2,4,32,8,4,512,4864,1874,121194.5859375,ok
22,4,2,4,32,4,8,512,2240,1375,215582.625,ok
22,4,2,4,32,2,16,512,914,767,,timeout
22,4,2,4,64,32,2,512,4808,2232,,OOM_rank0
22,4,2,4,64,16,4,512,4802,2273,,OOM_rank0
22,4,2,4,64,8,8,512,4476,2177,,OOM_rank0
22,4,2,4,64,4,16,512,962,790,,timeout
22,4,2,4,64,2,32,512,946,769,,timeout
22,4,3,3,32,16,2,512,4750,2232,77417.6875,ok
22,4,3,3,32,8,4,512,4834,2249,121152.03125,ok
22,4,3,3,32,4,8,512,3266,1970,216560.421875,ok
22,4,3,3,32,2,16,512,1300,1079,,timeout
22,4,3,3,64,32,2,512,4822,2584,,OOM_rank0
22,4,3,3,64,16,4,512,4720,2619,,OOM_rank0
22,4,3,3,64,8,8,512,4808,2649,,OOM_rank0
22,4,3,3,64,4,16,512,1348,1101,,timeout
22,4,3,3,64,2,32,512,1332,1077,,timeout
22,4,4,2,32,16,2,512,4832,2659,77489.15625,ok
22,4,4,2,32,8,4,512,4630,2735,121436.734375,ok
22,4,4,2,32,4,8,512,4292,2572,216714.34375,ok
22,4,4,2,32,2,16,512,1686,1353,,timeout
22,4,4,2,64,32,2,512,4808,2962,,OOM_rank0
22,4,4,2,64,16,4,512,4804,2960,,OOM_rank0
22,4,4,2,64,8,8,512,4790,3041,,OOM_rank0
22,4,4,2,64,4,16,512,1734,1390,,timeout
22,4,4,2,64,2,32,512,1718,1381,,timeout
22,4,5,1,32,16,2,512,4854,2965,77386.25,ok
22,4,5,1,32,8,4,512,4554,3070,121267.71875,ok
22,4,5,1,32,4,8,512,4754,3029,214995.203125,ok
22,4,5,1,32,2,16,512,2072,1668,,timeout
22,4,5,1,64,32,2,512,4864,3322,,OOM_rank0
22,4,5,1,64,16,4,512,4854,3304,,OOM_rank0
22,4,5,1,64,8,8,512,4828,3461,,OOM_rank0
22,4,5,1,64,4,16,512,2120,1680,,timeout
22,4,5,1,64,2,32,512,2104,1670,,timeout
22,5,1,4,32,16,2,512,4724,1457,75029.953125,ok
22,5,1,4,32,8,4,512,3182,1239,117913.1796875,ok
22,5,1,4,32,4,8,512,1214,774,210095.734375,ok
22,5,1,4,32,2,16,512,528,440,,timeout
22,5,1,4,64,32,2,512,4796,1834,,OOM_rank0
22,5,1,4,64,16,4,512,4666,1791,,OOM_rank0
22,5,1,4,64,8,8,512,3802,1519,,OOM_rank0
22,5,1,4,64,4,16,512,576,458,,timeout
22,5,1,4,64,2,32,512,560,454,,timeout
22,5,2,3,32,16,2,512,4650,1873,75179.171875,ok
22,5,2,3,32,8,4,512,4694,1858,118117.2109375,ok
22,5,2,3,32,4,8,512,2240,1369,206657.3125,ok
22,5,2,3,32,2,16,512,914,754,,timeout
22,5,2,3,64,32,2,512,4730,2249,,OOM_rank0
22,5,2,3,64,16,4,512,4802,2274,,OOM_rank0
22,5,2,3,64,8,8,512,4476,2171,,OOM_rank0
22,5,2,3,64,4,16,512,962,784,,timeout
22,5,2,3,64,2,32,512,946,782,,timeout
22,5,3,2,32,16,2,512,4750,2212,75386.296875,ok
22,5,3,2,32,8,4,512,4834,2236,117898.5,ok
22,5,3,2,32,4,8,512,3266,1974,210951.171875,ok
22,5,3,2,32,2,16,512,1300,1066,,timeout
22,5,3,2,64,32,2,512,4822,2580,,OOM_rank0
22,5,3,2,64,16,4,512,4842,2603,,OOM_rank0
22,5,3,2,64,8,8,512,4424,2627,,OOM_rank0
22,5,3,2,64,4,16,512,1348,1092,,timeout
22,5,3,2,64,2,32,512,1332,1079,,timeout
22,5,4,1,32,16,2,512,4832,2638,75253.6953125,ok
22,5,4,1,32,8,4,512,4630,2698,117735.4140625,ok
22,5,4,1,32,4,8,512,4292,2571,211552.5625,ok
22,5,4,1,32,2,16,512,1686,1370,,timeout
22,5,4,1,64,32,2,512,4788,2942,,OOM_rank0
22,5,4,1,64,16,4,512,4820,2972,,OOM_rank0
22,5,4,1,64,8,8,512,4790,3041,,OOM_rank0
22,5,4,1,64,4,16,512,1734,1387,,timeout
22,5,4,1,64,2,32,512,1718,1387,,timeout
22,6,1,3,32,16,2,512,4724,1442,73144.1640625,ok
22,6,1,3,32,8,4,512,3182,1232,114839.625,ok
22,6,1,3,32,4,8,512,1214,774,205792.171875,ok
22,6,1,3,32,2,16,512,528,442,,timeout
22,6,1,3,64,32,2,512,4796,1801,,OOM_rank0
22,6,1,3,64,16,4,512,4666,1772,,OOM_rank0
22,6,1,3,64,8,8,512,3802,1506,,OOM_rank0
22,6,1,3,64,4,16,512,576,463,,timeout
22,6,1,3,64,2,32,512,560,455,,timeout
22,6,2,2,32,16,2,512,4650,1855,73305.2421875,ok
22,6,2,2,32,8,4,512,4694,1839,114839.6328125,ok
22,6,2,2,32,4,8,512,2240,1369,205324.53125,ok
22,6,2,2,32,2,16,512,914,755,,timeout
22,6,2,2,64,32,2,512,4730,2228,,OOM_rank0
22,6,2,2,64,16,4,512,4802,2256,,OOM_rank0
22,6,2,2,64,8,8,512,4476,2155,,OOM_rank0
22,6,2,2,64,4,16,512,962,781,,timeout
22,6,2,2,64,2,32,512,946,770,,timeout
22,6,3,1,32,16,2,512,4750,2184,73475.96875,ok
22,6,3,1,32,8,4,512,4834,2214,114597.078125,ok
22,6,3,1,32,4,8,512,3266,1970,206018.734375,ok
22,6,3,1,32,2,16,512,1300,1079,,timeout
22,6,3,1,64,32,2,512,4822,2563,,OOM_rank0
22,6,3,1,64,16,4,512,4720,2599,,OOM_rank0
22,6,3,1,64,8,8,512,4704,2626,,OOM_rank0
22,6,3,1,64,4,16,512,1348,1073,,timeout
22,6,3,1,64,2,32,512,1332,1084,,timeout
22,7,1,2,32,16,2,512,4724,1447,71225.0078125,ok
22,7,1,2,32,8,4,512,3182,1219,110976.15625,ok
22,7,1,2,32,4,8,512,1214,771,200139.6875,ok
22,7,1,2,32,2,16,512,528,440,,timeout
22,7,1,2,64,32,2,512,4796,1794,,OOM_rank0
22,7,1,2,64,16,4,512,4666,1753,,OOM_rank0
22,7,1,2,64,8,8,512,3802,1495,,OOM_rank0
22,7,1,2,64,4,16,512,576,469,,timeout
22,7,1,2,64,2,32,512,560,461,,timeout
22,7,2,1,32,16,2,512,4650,1858,71287.0859375,ok
22,7,2,1,32,8,4,512,4694,1833,111317.1796875,ok
22,7,2,1,32,4,8,512,2240,1362,200747.5625,ok
22,7,2,1,32,2,16,512,914,767,,timeout
22,7,2,1,64,32,2,512,4828,2213,,OOM_rank0
22,7,2,1,64,16,4,512,4802,2249,,OOM_rank0
22,7,2,1,64,8,8,512,4476,2145,,OOM_rank0
22,7,2,1,64,4,16,512,962,785,,timeout
22,7,2,1,64,2,32,512,946,782,,timeout
22,8,1,1,32,16,2,512,4724,1436,69089.0234375,ok
22,8,1,1,32,8,4,512,3182,1208,108239.3125,ok
22,8,1,1,32,4,8,512,1214,768,195205.78125,ok
22,8,1,1,32,2,16,512,528,443,,timeout
22,8,1,1,64,32,2,512,4796,1789,,OOM_rank0
22,8,1,1,64,16,4,512,4858,1751,,OOM_rank0
22,8,1,1,64,8,8,512,3802,1490,,OOM_rank0
22,8,1,1,64,4,16,512,576,462,,timeout
22,8,1,1,64,2,32,512,560,462,,timeout
23,1,2,6,32,16,2,512,4650,1895,80566.9765625,ok
23,1,2,6,32,8,4,512,4694,1859,125908.453125,ok
23,1,2,6,32,4,8,512,2240,1377,224594.546875,ok
23,1,2,6,32,2,16,512,914,771,,timeout
23,1,2,6,64,32,2,512,4730,1753,,OOM_rank3
23,1,2,6,64,16,4,512,4758,1871,,OOM_rank3
23,1,2,6,64,8,8,512,3662,1517,,OOM_rank3
23,1,2,6,64,4,16,512,962,781,,timeout
23,1,2,6,64,2,32,512,946,786,,timeout
23,1,3,5,32,16,2,512,4750,2247,80512.8671875,ok
23,1,3,5,32,8,4,512,4646,2247,126618.6875,ok
23,1,3,5,32,4,8,512,3266,1981,224354.59375,ok
23,1,3,5,32,2,16,512,1300,1076,,timeout
23,1,3,5,64,32,2,512,4844,2549,,OOM_rank0
23,1,3,5,64,16,4,512,4844,2572,,OOM_rank0
23,1,3,5,64,8,8,512,4424,2564,,OOM_rank0
23,1,3,5,64,4,16,512,1348,1099,,timeout
23,1,3,5,64,2,32,512,1332,1083,,timeout
23,1,4,4,32,16,2,512,4832,2685,80640.6171875,ok
23,1,4,4,32,8,4,512,4630,2734,126649.59375,ok
23,1,4,4,32,4,8,512,4292,2568,224266.375,ok
23,1,4,4,32,2,16,512,1686,1377,,timeout
23,1,4,4,64,32,2,512,4788,2860,,OOM_rank0
23,1,4,4,64,16,4,512,4820,2895,,OOM_rank0
23,1,4,4,64,8,8,512,4790,2919,,OOM_rank0
23,1,4,4,64,4,16,512,1734,1407,,timeout
23,1,4,4,64,2,32,512,1718,1380,,timeout
23,1,5,3,32,16,2,512,4830,2960,80774.4375,ok
23,1,5,3,32,8,4,512,4554,3078,126411.0390625,ok
23,1,5,3,32,4,8,512,4598,3028,224174.265625,ok
23,1,5,3,32,2,16,512,2072,1682,,timeout
23,1,5,3,64,32,2,512,4854,3219,,OOM_rank0
23,1,5,3,64,16,4,512,4846,3233,,OOM_rank0
23,1,5,3,64,8,8,512,4828,3364,,OOM_rank0
23,1,5,3,64,4,16,512,2120,1692,,timeout
23,1,5,3,64,2,32,512,2104,1673,,timeout
23,1,6,2,32,16,2,512,4854,3267,80727.2578125,ok
23,1,6,2,32,8,4,512,4864,3325,126060.515625,ok
23,1,6,2,32,4,8,512,4764,3487,225340.59375,ok
23,1,6,2,32,2,16,512,2458,1958,,timeout
23,1,6,2,64,32,2,512,4854,3244,,OOM_rank2
23,1,6,2,64,16,4,512,4856,3427,,OOM_rank2
23,1,6,2,64,8,8,512,4856,3649,,OOM_rank2
23,1,6,2,64,4,16,512,2506,1980,,timeout
23,1,6,2,64,2,32,512,2490,1977,,timeout
23,2,1,6,32,16,2,512,4724,1464,78817.71875,ok
23,2,1,6,32,8,4,512,3182,1235,123280.71875,ok
23,2,1,6,32,4,8,512,1214,777,219312.515625,ok
23,2,1,6,32,2,16,512,528,445,,timeout
23,2,1,6,64,32,2,512,4780,1383,,OOM_rank3
23,2,1,6,64,16,4,512,4208,1288,,OOM_rank3
23,2,1,6,64,8,8,512,1944,852,,OOM_rank3
23,2,1,6,64,4,16,512,576,470,,timeout
23,2,1,6,64,2,32,512,560,457,,timeout
23,2,2,5,32,16,2,512,4650,1887,78580.546875,ok
23,2,2,5,32,8,4,512,4694,1858,123004.8515625,ok
23,2,2,5,32,4,8,512,2240,1375,221973.5,ok
23,2,2,5,32,2,16,512,914,765,,timeout
23,2,2,5,64,32,2,512,4828,2161,,OOM_rank0
23,2,2,5,64,16,4,512,4802,2173,,OOM_rank0
23,2,2,5,64,8,8,512,4476,2025,,OOM_rank0
23,2,2,5,64,4,16,512,962,793,,timeout
23,2,2,5,64,2,32,512,946,780,,timeout
23,2,3,4,32,16,2,512,4750,2241,78637.2109375,ok
23,2,3,4,32,8,4,512,4834,2243,122779.140625,ok
23,2,3,4,32,4,8,512,3266,1973,217365.59375,ok
23,2,3,4,32,2,16,512,1300,1073,,timeout
23,2,3,4,64,32,2,512,4822,2509,,OOM_rank0
23,2,3,4,64,16,4,512,4842,2559,,OOM_rank0
23,2,3,4,64,8,8,512,4424,2562,,OOM_rank0
23,2,3,4,64,4,16,512,1348,1106,,timeout
23,2,3,4,64,2,32,512,1332,1099,,timeout
23,2,4,3,32,16,2,512,4832,2660,78236.2734375,ok
23,2,4,3,32,8,4,512,4630,2728,122398.140625,ok
23,2,4,3,32,4,8,512,4292,2568,220101.515625,ok
23,2,4,3,32,2,16,512,1686,1363,,timeout
23,2,4,3,64,32,2,512,4808,2836,,OOM_rank0
23,2,4,3,64,16,4,512,4820,2881,,OOM_rank0
23,2,4,3,64,8,8,512,4790,2917,,OOM_rank0
23,2,4,3,64,4,16,512,1734,1410,,timeout
23,2,4,3,64,2,32,512,1718,1402,,timeout
23,2,5,2,32,16,2,512,4830,2948,78509.5078125,ok
23,2,5,2,32,8,4,512,4554,3075,123099.0,ok
23,2,5,2,32,4,8,512,4598,3023,219528.0,ok
23,2,5,2,32,2,16,512,2072,1668,,timeout
23,2,5,2,64,32,2,512,4854,3207,,OOM_rank0
23,2,5,2,64,16,4,512,4848,3220,,OOM_rank0
23,2,5,2,64,8,8,512,4828,3336,,OOM_rank0
23,2,5,2,64,4,16,512,2120,1693,,timeout
23,2,5,2,64,2,32,512,2104,1663,,timeout
23,2,6,1,32,16,2,512,4854,3261,78496.046875,ok
23,2,6,1,32,8,4,512,4784,3306,123301.765625,ok
23,2,6,1,32,4,8,512,4764,3472,220245.71875,ok
23,2,6,1,32,2,16,512,2458,1961,,timeout
23,2,6,1,64,32,2,512,4854,3254,,OOM_rank2
23,2,6,1,64,16,4,512,4860,3425,,OOM_rank2
23,2,6,1,64,8,8,512,4856,3632,,OOM_rank2
23,2,6,1,64,4,16,512,2506,1955,,timeout
23,2,6,1,64,2,32,512,2490,1973,,timeout
23,3,1,5,32,16,2,512,4724,1458,76481.3671875,ok
23,3,1,5,32,8,4,512,3182,1229,119634.5,ok
23,3,1,5,32,4,8,512,1214,773,213581.921875,ok
23,3,1,5,32,2,16,512,528,445,,timeout
23,3,1,5,64,32,2,512,4780,1703,,OOM_rank0
23,3,1,5,64,16,4,512,4666,1602,,OOM_rank0
23,3,1,5,64,8,8,512,3292,1339,,OOM_rank0
23,3,1,5,64,4,16,512,576,464,,timeout
23,3,1,5,64,2,32,512,560,464,,timeout
23,3,2,4,32,16,2,512,4650,1873,76330.1171875,ok
23,3,2,4,32,8,4,512,4694,1841,119862.6328125,ok
23,3,2,4,32,4,8,512,2240,1373,215002.84375,ok
23,3,2,4,32,2,16,512,914,764,,timeout
23,3,2,4,64,32,2,512,4730,2137,,OOM_rank0
23,3,2,4,64,16,4,512,4848,2171,,OOM_rank0
23,3,2,4,64,8,8,512,4476,2012,,OOM_rank0
23,3,2,4,64,4,16,512,962,782,,timeout
23,3,2,4,64,2,32,512,946,779,,timeout
23,3,3,3,32,16,2,512,4750,2212,76558.015625,ok
23,3,3,3,32,8,4,512,4834,2219,119980.7421875,ok
23,3,3,3,32,4,8,512,3266,1972,214445.796875,ok
23,3,3,3,32,2,16,512,1300,1057,,timeout
23,3,3,3,64,32,2,512,4822,2480,,OOM_rank0
23,3,3,3,64,16,4,512,4720,2546,,OOM_rank0
23,3,3,3,64,8,8,512,4756,2558,,OOM_rank0
23,3,3,3,64,4,16,512,1348,1097,,timeout
23,3,3,3,64,2,32,512,1332,1098,,timeout
23,3,4,2,32,16,2,512,4832,2638,76232.671875,ok
23,3,4,2,32,8,4,512,4630,2725,119359.578125,ok
23,3,4,2,32,4,8,512,4292,2562,213407.578125,ok
23,3,4,2,32,2,16,512,1686,1374,,timeout
23,3,4,2,64,32,2,512,4788,2809,,OOM_rank0
23,3,4,2,64,16,4,512,4842,2875,,OOM_rank0
23,3,4,2,64,8,8,512,4790,2898,,OOM_rank0
23,3,4,2,64,4,16,512,1734,1388,,timeout
23,3,4,2,64,2,32,512,1718,1381,,timeout
23,3,5,1,32,16,2,512,4830,2928,76254.4609375,ok
23,3,5,1,32,8,4,512,4554,3058,119772.109375,ok
