timestamp,label,gpu_mb,rank0_40gb_mb,rank1_20gb_mb,rank2_10gb_mb,rank3_10gb_mb
22:58:31.204,s30_9_1_0_b64_mb2,24539,12136,9763,1210,1430
22:58:31.706,s30_9_1_0_b64_mb2,24539,12136,9763,1210,1430
22:58:32.208,s30_9_1_0_b64_mb2,24539,12136,9763,1210,1430
22:58:32.710,s30_9_1_0_b64_mb2,24539,12136,9763,1210,1430
22:58:33.212,s30_9_1_0_b64_mb2,24539,12136,9763,1210,1430
22:58:33.713,s30_9_1_0_b64_mb2,24539,12136,9763,1210,1430
22:58:34.215,s30_9_1_0_b64_mb2,24539,12136,9763,1210,1430
22:58:34.717,s30_9_1_0_b64_mb2,25599,13196,9763,1210,1430
22:58:35.219,s30_9_1_0_b64_mb2,25599,13196,9763,1210,1430
22:58:35.721,s30_9_1_0_b64_mb2,25599,13196,9763,1210,1430
22:58:36.223,s30_9_1_0_b64_mb2,25599,13196,9763,1210,1430
22:58:36.724,s30_9_1_0_b64_mb2,25599,13196,9763,1210,1430
22:58:37.226,s30_9_1_0_b64_mb2,25599,13196,9763,1210,1430
22:58:37.728,s30_9_1_0_b64_mb2,25599,13196,9763,1210,1430
22:58:38.230,s30_9_1_0_b64_mb2,25599,13196,9763,1210,1430
22:58:38.732,s30_9_1_0_b64_mb2,26659,14256,9763,1210,1430
22:58:39.234,s30_9_1_0_b64_mb2,26659,14256,9763,1210,1430
22:58:39.736,s30_9_1_0_b64_mb2,26659,14256,9763,1210,1430
22:58:40.237,s30_9_1_0_b64_mb2,26659,14256,9763,1210,1430
22:58:40.739,s30_9_1_0_b64_mb2,26659,14256,9763,1210,1430
22:58:41.241,s30_9_1_0_b64_mb2,26659,14256,9763,1210,1430
22:58:41.744,s30_9_1_0_b64_mb2,26659,14256,9763,1210,1430
22:58:42.246,s30_9_1_0_b64_mb2,27719,14996,9763,1210,1430
22:58:42.748,s30_9_1_0_b64_mb2,27719,15316,9763,1210,1430
22:58:43.250,s30_9_1_0_b64_mb2,27719,15316,9763,1210,1430
22:58:43.752,s30_9_1_0_b64_mb2,27719,15316,9763,1210,1430
22:58:44.254,s30_9_1_0_b64_mb2,27719,15316,9763,1210,1430
22:58:44.755,s30_9_1_0_b64_mb2,27719,15316,9763,1210,1430
22:58:45.257,s30_9_1_0_b64_mb2,27719,15316,9763,1210,1430
22:58:45.759,s30_9_1_0_b64_mb2,27719,15316,9763,1210,1430
