timestamp,label,gpu_mb,rank0_20gb_mb,rank1_10gb_mb,rank2_5gb_mb,rank3_5gb_mb
08:49:34.786,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:35.288,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:35.790,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:36.291,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:36.793,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:37.295,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:37.797,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:38.298,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:38.800,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:39.302,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:39.803,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:40.305,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:40.807,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:41.308,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:41.810,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:42.312,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:42.813,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:43.315,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:43.817,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:44.318,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:44.820,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:45.321,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:45.823,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:46.325,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:46.827,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:47.328,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:47.830,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:48.332,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:48.834,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:49.335,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:49.837,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:50.339,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:50.840,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:51.342,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:51.843,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
08:49:52.345,s16_8_4_0_b32_mb2,16437,9026,4109,2100,1202
